t, r_OP_x, r_OP_y, r_OP_z, ex_B_x, ex_B_y, ex_B_z, ey_B_x, ey_B_y, ey_B_z, ez_B_x, ez_B_y, ez_B_z, v_P_x, v_P_y, v_P_z, B_Omega_x, B_Omega_y, B_Omega_z
1.620000000000000107e+00, 2.104659999999999864e-02, -1.378415669538173016e-02, -1.863406470093980083e-01, 1.000000000000000000e+00, -3.119809234916548473e-24, 3.009779962372562353e-24, -3.974016826717892722e-24, -9.371308875438277841e-01, 3.489780789839352915e-01, 1.731812733852309855e-24, -3.489780789839352915e-01, -9.371308875438277841e-01, 3.782202994208722605e-22, 1.055791417559902357e+00, -3.275033998785944478e-01, 9.992488962046914835e+00, -8.339342808341070627e-23, 1.287479761287844010e-22
1.630000000000000115e+00, 2.104659999999999864e-02, -3.231291976629267759e-03, -1.894380161936012885e-01, 1.000000000000000000e+00, -1.751341479330078682e-23, 5.746789522914495478e-24, -1.839145005387937806e-23, -9.687701650297337874e-01, 2.479604148816139386e-01, 1.224684636364363134e-24, -2.479604148816139386e-01, -9.687701650297337874e-01, 1.038922549281330176e-21, 1.054440201511121389e+00, -2.888449397065595559e-01, 1.119817588618712811e+01, -2.805788059077362169e-22, 4.258377125219456578e-22
1.640000000000000124e+00, 2.104659999999999864e-02, 7.281051862169578975e-03, -1.919697826499761895e-01, 1.000000000000000000e+00, -8.148813628137593525e-23, 4.488900352355574626e-23, -8.670365517868718775e-23, -9.912371331905129868e-01, 1.320944578105120171e-01, 3.373151598439076769e-23, -1.320944578105120171e-01, -9.912371331905129868e-01, 3.706066023319195480e-22, 1.045633645104419251e+00, -2.068228967789041972e-01, 1.241933733030830389e+01, -1.997463177544507289e-22, -4.588318643988389566e-22
1.650000000000000133e+00, 2.104659999999999864e-02, 1.764416949196707593e-02, -1.933808010701570934e-01, 1.000000000000000000e+00, -1.314256035213678297e-23, -4.612979180295646121e-24, -1.312986980517550791e-23, -9.999962452207891150e-01, 2.740354780461156173e-03, -4.648977137665798521e-24, -2.740354780461156173e-03, -9.999962452207891150e-01, -5.474406656020494303e-23, 1.024525235308337834e+00, -6.467250002916832829e-02, 1.347230633199187011e+01, -4.485148209604384670e-22, -5.540561224991266867e-22
1.660000000000000142e+00, 2.104659999999999864e-02, 2.771875961289373830e-02, -1.930772559324152038e-01, 1.000000000000000000e+00, -3.244878742955487021e-23, -3.341846536609063619e-22, -7.714214089818457208e-23, -9.908969739781057218e-01, -1.346223865522844509e-01, -3.267742288580190364e-22, 1.346223865522844509e-01, -9.908969739781057218e-01, -4.020503287300299188e-22, 9.878787988492527816e-01, 1.313889533809411980e-01, 1.394856116856657380e+01, -7.244546479222888961e-23, -2.442237347352214125e-21
1.669999999999999929e+00, 2.104659999999999864e-02, 3.736437047001312656e-02, -1.907415163420003168e-01, 1.000000000000000000e+00, -7.528639339619700620e-25, 1.027827061193566487e-24, -4.475480628740169375e-25, -9.628962019393749738e-01, -2.698720146490306004e-01, 1.192867680088706159e-24, 2.698720146490306004e-01, -9.628962019393749738e-01, 4.150623655324298493e-22, 9.403217914386982068e-01, 3.306322916574777615e-01, 1.355368890113792446e+01, -9.087546622607440013e-25, -9.878941439327604917e-25
1.679999999999999938e+00, 2.104659999999999864e-02, 4.652376838698824013e-02, -1.866442279300710438e-01, 1.000000000000000000e+00, 3.751943438161655209e-24, 6.564322699561423907e-24, 6.030117156205011580e-24, -9.195141730107891931e-01, -3.930568478379232178e-01, 4.561260697393174150e-24, 3.930568478379232178e-01, -9.195141730107891931e-01, -8.361629850363495397e-22, 8.921498009105294225e-01, 4.778741892212377551e-01, 1.252060862420868048e+01, -4.731658540653798246e-24, -1.388844280195597449e-22
1.689999999999999947e+00, 2.104659999999999864e-02, 5.522652743897498578e-02, -1.813991816382036493e-01, 1.000000000000000000e+00, -5.545764772651918118e-22, 2.712602750847864831e-22, -3.449677620041533134e-22, -8.663382420345933088e-01, -4.994577563602457526e-01, 5.119906729158156153e-22, 4.994577563602457526e-01, -8.663382420345933088e-01, -1.924249466043446558e-21, 8.494405526134957141e-01, 5.616676971724740008e-01, 1.127870361183236625e+01, -1.034250355113856205e-20, 3.468045689997859916e-21
1.699999999999999956e+00, 2.104659999999999864e-02, 6.353291780821898604e-02, -1.755728247985579027e-01, 1.000000000000000000e+00, 9.952571867006133833e-23, 1.059817946931650782e-22, 1.428469998562930864e-22, -8.082701846932942580e-01, -5.888117768318398282e-01, 2.706000952018670404e-23, 5.888117768318398282e-01, -8.082701846932942580e-01, -1.093462831783078468e-22, 8.128330548356380580e-01, 5.969189812492092795e-01, 1.005410307161519512e+01, -3.246600814078469276e-22, -6.761760882608845862e-23
1.709999999999999964e+00, 2.104659999999999864e-02, 7.149904258527464695e-02, -1.695636609556105678e-01, 1.000000000000000000e+00, -6.208195423122250085e-22, 2.654130856203084022e-22, -2.890734965820446018e-22, -7.489287664438291081e-01, -6.626505133122015945e-01, 6.101618831991100615e-22, 6.626505133122015945e-01, -7.489287664438291081e-01, -1.296262957803857140e-21, 7.810253282973871336e-01, 6.007434923120100745e-01, 8.911680333618821948e+00, -4.243180160746575715e-21, 8.678208808288269732e-22
1.719999999999999973e+00, 2.104659999999999864e-02, 7.916485164103119476e-02, -1.636244966035443060e-01, 1.000000000000000000e+00, -2.419299608106757364e-22, -1.041271814760447430e-22, -2.424298564119774709e-22, -6.909116947238216344e-01, -7.229391607139956655e-01, 1.029579553996107890e-22, 7.229391607139956655e-01, -6.909116947238216344e-01, -1.780233963866256145e-22, 7.525462171442326431e-01, 5.845223253176482503e-01, 7.838264900875863361e+00, -1.445255852268626979e-22, 8.274088107719072611e-22
1.729999999999999982e+00, 2.104659999999999864e-02, 8.655701135265400636e-02, -1.579147007148054838e-01, 1.000000000000000000e+00, 3.241270116063582089e-22, 1.533811710073384057e-22, 3.245375465200082292e-22, -6.361527441909633485e-01, -7.715631445697149760e-01, -1.525106034714444391e-22, 7.715631445697149760e-01, -6.361527441909633485e-01, 1.353960948887338594e-22, 7.261806614214377786e-01, 5.558941541298773048e-01, 6.816760879605896051e+00, 1.878313391563222384e-22, -1.139188719465744243e-21
1.739999999999999991e+00, 2.104659999999999864e-02, 9.369154623947759108e-02, -1.525327275583303055e-01, 1.000000000000000000e+00, -2.037344118779357722e-22, -1.119722587488852246e-22, -2.101394097199049066e-22, -5.861522346565735120e-01, -8.102009366861439021e-01, 9.943302165350109803e-23, 8.102009366861439021e-01, -5.861522346565735120e-01, -3.411484080646573536e-22, 7.008967929790119733e-01, 5.191970128758928160e-01, 5.827673960946986753e+00, 3.655890333206011545e-23, 6.451966550042371808e-22
1.750000000000000000e+00, 2.104659999999999864e-02, 1.005771456129646302e-01, -1.475470371887664944e-01, 1.000000000000000000e+00, 2.775625626691272092e-25, 3.199736551099510729e-24, 2.839319475285985684e-24, -5.420611290296424301e-01, -8.403390579968955665e-01, 1.501206145037835892e-24, 8.403390579968955665e-01, -5.420611290296424301e-01, 4.201576206950157105e-22, 6.757764928663119175e-01, 4.774839141094204820e-01, 4.857860151555219552e+00, -7.215889788321182491e-23, 2.302786385807709601e-23
1.760000000000000009e+00, 2.104659999999999864e-02, 1.072046842152673957e-01, -1.429948779320507624e-01, 1.000000000000000000e+00, 1.525150618577221439e-26, 1.957630329574833323e-24, 1.697652232866095348e-24, -5.047507255591956454e-01, -8.632651418002844634e-01, 9.749492355794558688e-25, 8.632651418002844634e-01, -5.047507255591956454e-01, 5.897836780509418398e-22, 6.500179612723172573e-01, 4.325913502974165215e-01, 3.902947168385269450e+00, -3.833464136374651364e-23, 6.048180416294513541e-23
1.770000000000000018e+00, 2.104659999999999864e-02, 1.135692721095126617e-01, -1.389007925395480125e-01, 1.000000000000000000e+00, 1.281596511462322339e-24, -1.057118999898401516e-24, -3.217732674393407654e-25, -4.748477902077210544e-01, -8.800679383631947461e-01, -1.629862620744460675e-24, 8.800679383631947461e-01, -4.748477902077210544e-01, 1.897098605930295044e-21, 6.227702029553412455e-01, 3.857806359678727093e-01, 2.959385554942535634e+00, -3.876842482160372193e-23, 2.838077996091642583e-22
1.780000000000000027e+00, 2.104659999999999864e-02, 1.196532097555089436e-01, -1.352815053483857055e-01, 1.000000000000000000e+00, -1.190429803606673394e-24, -3.034485390518871868e-25, -8.095546305607362010e-25, -4.527706873769341556e-01, -8.916269986110887391e-01, 9.240267492369566040e-25, 8.916269986110887391e-01, -4.527706873769341556e-01, -8.975279888349357517e-22, 5.932215565158993620e-01, 3.380846331197928656e-01, 2.027184203705857168e+00, 2.030272849866392551e-23, -1.488402926384118112e-22
1.790000000000000036e+00, 2.104659999999999864e-02, 1.254245454348776878e-01, -1.321400159280881059e-01, 1.000000000000000000e+00, 5.140261614644863582e-25, 4.049951620261143734e-24, 3.864861905223973656e-24, -4.387436656802659041e-01, -8.986122611145713757e-01, 1.314980408475461415e-24, 8.986122611145713757e-01, -4.387436656802659041e-01, 9.741213479170854673e-22, 5.605266939491592160e-01, 2.902503636966803358e-01, 1.109522733308637044e+00, -1.799760283207395855e-23, 1.655976760719350901e-22
1.800000000000000044e+00, 2.104659999999999864e-02, 1.308507172024558352e-01, -1.294734969344193964e-01, 1.000000000000000000e+00, 4.419272014517131513e-25, -2.112995909745904725e-24, -1.713561311427707743e-24, -4.328118156072755518e-01, -9.014842939678614497e-01, -1.312920027253762424e-24, 9.014842939678614497e-01, -4.328118156072755518e-01, -2.339489099277378198e-22, 5.237334248875585851e-01, 2.430636426227285041e-01, 2.099284465886346318e-01, -1.527456952985551243e-23, -4.176533174470113904e-23
1.810000000000000053e+00, 2.104659999999999864e-02, 1.358830436064050462e-01, -1.272749159945030795e-01, 1.000000000000000000e+00, -5.558417995236569421e-24, 1.680661620276446149e-23, 1.271653055870542051e-23, -4.349083584299704430e-01, -9.004747191163939846e-01, 1.231455274649899347e-23, 9.004747191163939846e-01, -4.349083584299704430e-01, -1.020524190928292827e-22, 4.818945111384645430e-01, 1.972646109595655450e-01, -6.674918437124184312e-01, 1.664890796435060253e-22, 7.035486176573439515e-23
1.820000000000000062e+00, 2.104659999999999864e-02, 1.404655629552154228e-01, -1.255214294360838534e-01, 1.000000000000000000e+00, -3.581252337449449776e-23, 9.821790353955413261e-23, 7.204418031709385516e-23, -4.447208223774132829e-01, -8.956692414859166451e-01, 7.575572248082611880e-23, 8.956692414859166451e-01, -4.447208223774132829e-01, 6.614875864906411474e-22, 4.337737192594474656e-01, 1.537850577344840597e-01, -1.512672166393488116e+00, 8.581956231794940365e-22, 1.168555945237777391e-21
1.830000000000000071e+00, 2.104659999999999864e-02, 1.445328959353658627e-01, -1.241872449974495557e-01, 1.000000000000000000e+00, 1.888120725819966527e-23, -4.568404858284784729e-23, -3.180159439971618899e-23, -4.618020610768445167e-01, -8.869830079461377137e-01, -3.784429780142622651e-23, 8.869830079461377137e-01, -4.618020610768445167e-01, -3.671967999398438063e-21, 3.782084086513143872e-01, 1.135063078611429355e-01, -2.313573896133707564e+00, -4.025520402416471931e-22, -5.856996139617256378e-22
1.840000000000000080e+00, 2.104659999999999864e-02, 1.480033583989845969e-01, -1.232386000693457412e-01, 1.000000000000000000e+00, -7.492776153433668319e-25, 4.928370659128092015e-24, 3.944825948077870138e-24, -4.854891309432114443e-01, -8.742427029927132276e-01, 3.047720875995838760e-24, 8.742427029927132276e-01, -4.854891309432114443e-01, -8.624136884843246225e-21, 3.142552430256330132e-01, 7.709549586412400846e-02, -3.048170773473682260e+00, 6.080410567223261975e-23, 1.413403296986516837e-22
1.850000000000000089e+00, 2.104659999999999864e-02, 1.507889036427091101e-01, -1.226319853694962103e-01, 1.000000000000000000e+00, 4.932748155357981967e-25, -2.183147027805750554e-25, 6.671509254361171810e-26, -5.147049608312412872e-01, -8.573673677576668650e-01, -5.352853907206360195e-25, 8.573673677576668650e-01, -5.147049608312412872e-01, 6.379137652214760645e-22, 2.415279272945028977e-01, 4.477845115555667554e-02, -3.682734948350557591e+00, 4.551011544010019084e-24, 5.712534214435042215e-25
1.860000000000000098e+00, 2.104659999999999864e-02, 1.528080604632213180e-01, -1.223321330347840463e-01, 1.000000000000000000e+00, -4.552498371294034070e-24, 2.809941221915588990e-24, -1.449811777303150076e-25, -5.481043253865696130e-01, -8.364099763229354556e-01, 5.347895992758202115e-24, 8.364099763229354556e-01, -5.481043253865696130e-01, -3.174842124286354669e-21, 1.611995650717348294e-01, 1.558137293385934707e-02, -4.176210113293315374e+00, -2.338589809428779786e-23, -4.183476522655010455e-24
1.870000000000000107e+00, 2.104659999999999864e-02, 1.539978781051450918e-01, -1.223177813855414603e-01, 1.000000000000000000e+00, 3.227009110707197028e-24, -1.243182685087866478e-24, 8.752146023540449460e-25, -5.839513198838417463e-01, -8.117886769387209212e-01, -3.345607626263992191e-24, 8.117886769387209212e-01, -5.839513198838417463e-01, 9.670895242896703600e-22, 7.644408665163619776e-02, -1.290207430225325143e-02, -4.489730784417424125e+00, 7.333821739858730956e-23, 7.240741245144095664e-23
1.880000000000000115e+00, 2.104659999999999864e-02, 1.543385337141502667e-01, -1.225995070720659330e-01, 1.000000000000000000e+00, 1.979942409825385844e-25, -1.102867461138287974e-24, -7.421428841727853562e-25, -6.203855317450224227e-01, -7.842970049677898681e-01, -8.394893065260359626e-25, 7.842970049677898681e-01, -6.203855317450224227e-01, 4.920260067915752688e-22, -7.754294161925764581e-03, -4.423789032690419315e-02, -4.607518256923713196e+00, 2.549867203523542902e-24, 7.762704966258023538e-24
1.890000000000000124e+00, 2.104659999999999864e-02, 1.538614380134021575e-01, -1.232231669014248188e-01, 1.000000000000000000e+00, 1.453503714429438977e-24, 1.954584862480013771e-25, 1.100676207056851118e-24, -6.557299561816856137e-01, -7.549955129442591506e-01, -9.692207978192996128e-25, 7.549955129442591506e-01, -6.557299561816856137e-01, -9.708365892202238986e-23, -8.640286901486501914e-02, -8.171991058776678640e-02, -4.549593104578883107e+00, 8.989649576426263981e-24, 2.174859733924598721e-23
1.900000000000000133e+00, 2.104659999999999864e-02, 1.526391368231260481e-01, -1.242597157130412994e-01, 1.000000000000000000e+00, 1.178779208943051069e-25, 2.303474917545658166e-24, 1.751151572383317864e-24, -6.887759253960734629e-01, -7.249742923682070961e-01, 1.501119605672970259e-24, 7.249742923682070961e-01, -6.887759253960734629e-01, 2.170806748548212247e-22, -1.565400057766908604e-01, -1.269300191583132009e-01, -4.361786093081540194e+00, 2.188476502505167760e-23, 1.133613074480017331e-23
1.910000000000000142e+00, 2.104659999999999864e-02, 1.507603826849185091e-01, -1.257863932862428313e-01, 1.000000000000000000e+00, -7.490142915107480305e-25, -2.373539384660744986e-24, -2.188465333134991114e-24, -7.188298332977527405e-01, -6.951860691650293411e-01, -1.185466619137548126e-24, 6.951860691650293411e-01, -7.188298332977527405e-01, 7.134839500767673965e-22, -2.178605692260566773e-01, -1.794212958367863986e-01, -4.093878811185942546e+00, -5.958029228209438620e-24, -6.188144644240247171e-26
1.919999999999999929e+00, 2.104659999999999864e-02, 1.483054281280942466e-01, -1.278655101870661837e-01, 1.000000000000000000e+00, -1.773766665874879782e-24, 8.161560145628767581e-26, -1.268230402259236244e-24, -7.456525998723202431e-01, -6.663349010097320280e-01, 1.242779521136124381e-24, 6.663349010097320280e-01, -7.456525998723202431e-01, 7.096119370270790731e-22, -2.721269538030680057e-01, -2.372527340186912914e-01, -3.778636797156265104e+00, 3.001871451207538384e-23, -4.115081800331848785e-23
1.929999999999999938e+00, 2.104659999999999864e-02, 1.453334855380742086e-01, -1.305412239067897662e-01, 1.000000000000000000e+00, 1.193304330780371912e-24, -1.242200873045718961e-25, 8.385205251698844158e-25, -7.692063125381354283e-01, -6.390005076300679931e-01, -8.580729484245311432e-25, 6.390005076300679931e-01, -7.692063125381354283e-01, -4.931673743808161367e-22, -3.220805595741766947e-01, -2.978082286756396635e-01, -3.433956629964314278e+00, -2.082805460083502358e-23, 2.640410002821675658e-23
1.939999999999999947e+00, 2.104659999999999864e-02, 1.418673388934287294e-01, -1.338212296835781523e-01, 1.000000000000000000e+00, -6.211737402598161048e-25, -4.061101836451207786e-26, -5.153817150408176536e-25, -7.895703285438018248e-01, -6.136600820350242014e-01, 3.491242732932754663e-25, 6.136600820350242014e-01, -7.895703285438018248e-01, 1.657470616954890800e-22, -3.705803151642713122e-01, -3.581878585813413340e-01, -3.063470208754393909e+00, 5.517183021871177260e-24, -1.624808662858542622e-23
1.949999999999999956e+00, 2.104659999999999864e-02, 1.379156608034113607e-01, -1.376910391512487508e-01, 1.000000000000000000e+00, -9.991172483399249860e-24, -8.639081052486227261e-25, -8.571722642295980511e-24, -8.068484015880965643e-01, -5.907585436155226022e-01, 5.205327631465572534e-24, 5.907585436155226022e-01, -8.068484015880965643e-01, 4.521235132342453103e-23, -4.204261016399052364e-01, -4.151522734469048070e-01, -2.665840157213569928e+00, -2.860067597080355735e-23, -4.824516372523454550e-23
1.959999999999999964e+00, 2.104659999999999864e-02, 1.334477752263883710e-01, -1.421044089242281816e-01, 1.000000000000000000e+00, -6.253899786335441902e-24, 7.594694533008819465e-24, -7.999630734141853059e-25, -8.210894549443989998e-01, -5.707995330929321876e-01, 9.805646672627678332e-24, 5.707995330929321876e-01, -8.210894549443989998e-01, 5.005165397431492731e-23, -4.743866373229177480e-01, -4.654040793896710992e-01, -2.235897181988743654e+00, -6.000097759930539534e-23, -2.401911153357566913e-22
1.969999999999999973e+00, 2.104659999999999864e-02, 1.284069571173823698e-01, -1.469654633280835787e-01, 1.000000000000000000e+00, 5.254730241854108318e-23, -1.407877168534404053e-23, 3.593701010469603686e-23, -8.323829401842746112e-01, -5.542009030037593487e-01, -4.084069182039687601e-23, 5.542009030037593487e-01, -8.323829401842746112e-01, 1.383572221019120117e-22, -5.346732010841959148e-01, -5.049009215542337170e-01, -1.783552040466886979e+00, -7.584788565612477235e-22, 5.665289052823206844e-23
1.979999999999999982e+00, 2.104659999999999864e-02, 1.227254680055638036e-01, -1.521485025548751091e-01, 1.000000000000000000e+00, 1.313186993920845571e-22, -1.327186671249259464e-22, 3.860951500714285786e-23, -8.409287559219371655e-01, -5.411458467581390375e-01, -1.826695124106887746e-22, 5.411458467581390375e-01, -8.409287559219371655e-01, 1.483704469175195420e-21, -6.031212264650932520e-01, -5.288959654581507630e-01, -1.335332780472767267e+00, -3.183886626034348870e-21, 1.611647867534882913e-21
1.989999999999999991e+00, 2.104659999999999864e-02, 1.163146609619516436e-01, -1.574776698489720739e-01, 1.000000000000000000e+00, -3.797698984000622980e-23, 3.689056996795806685e-23, -1.255348783418950720e-23, -8.469766633927342525e-01, -5.316300703196830124e-01, 5.143516164128973192e-23, 5.316300703196830124e-01, -8.469766633927342525e-01, 3.199007490341124845e-21, -6.804585404208450816e-01, -5.332604283456547911e-01, -9.349281408731799914e-01, 9.759869396166504598e-22, -2.810898844252131765e-22
2.000000000000000000e+00, 2.104659999999999864e-02, 1.090925296783202547e-01, -1.627400799595100367e-01, 1.000000000000000000e+00, -5.906216277169641688e-23, -2.274186571110168000e-23, -6.220788228026652571e-23, -8.511231588764847089e-01, -5.249660640690160252e-01, 1.164950254288336536e-23, 5.249660640690160252e-01, -8.511231588764847089e-01, 8.998365859743885252e-21, -7.649735193239166620e-01, -5.154416465536003633e-01, -6.621785319964074157e-01, 3.820899661432751578e-22, 1.021525187474445959e-21
