frame, lambda, x, y
2.700000000000000000e+02,1.320312059179512276e-01,3.812443611411860278e+00,4.952885745362721082e+00
2.710000000000000000e+02,1.324293642809341587e-01,3.827186621759755880e+00,4.970789293901717087e+00
2.720000000000000000e+02,1.328269846727370418e-01,3.841933049263472899e+00,4.988690197756611155e+00
2.730000000000000000e+02,1.332240682851628111e-01,3.856682882988294647e+00,5.006588463566231439e+00
2.740000000000000000e+02,1.336206163067330810e-01,3.871436112025356646e+00,5.024484097965967067e+00
2.750000000000000000e+02,1.340166299227051050e-01,3.886192725491528499e+00,5.042377107587867613e+00
2.760000000000000000e+02,1.344121103150782426e-01,3.900952712529646593e+00,5.060267499060159935e+00
2.770000000000000000e+02,1.348070586626152756e-01,3.915716062307851963e+00,5.078155279008029765e+00
2.780000000000000000e+02,1.352014761408254495e-01,3.930482764020381659e+00,5.096040454052285895e+00
2.790000000000000000e+02,1.355953639220050799e-01,3.945252806886561103e+00,5.113923030810852310e+00
2.800000000000000000e+02,1.359887231752304193e-01,3.960026180151524411e+00,5.131803015897418163e+00
2.810000000000000000e+02,1.363815550663816933e-01,3.974802873085615307e+00,5.149680415922190946e+00
2.820000000000000000e+02,1.367738607581321375e-01,3.989582874984536787e+00,5.167555237491654907e+00
2.830000000000000000e+02,1.371656414099833854e-01,4.004366175169156605e+00,5.185427487208642106e+00
2.840000000000000000e+02,1.375568981782502587e-01,4.019152762985635619e+00,5.203297171671948718e+00
2.850000000000000000e+02,1.379476322160882173e-01,4.033942627805299885e+00,5.221164297476491356e+00
2.860000000000000000e+02,1.383378446735027134e-01,4.048735759024292058e+00,5.239028871213648131e+00
2.870000000000000000e+02,1.387275366973521051e-01,4.063532146063842276e+00,5.256890899470676004e+00
2.880000000000000000e+02,1.391167094313580932e-01,4.078331778370124283e+00,5.274750388830895531e+00
2.890000000000000000e+02,1.395053640161173503e-01,4.093134645414058248e+00,5.292607345873662439e+00
